Source,Target,Type,Weight,r-vlue,sign
Bacteroides_xylanisolvens,Bacteroides_ovatus,Undirected,0.916714897,0.916714897,pos
Bacteroides_xylanisolvens,Bacteroides_salyersiae,Undirected,0.674019254,0.674019254,pos
Bacteroides_xylanisolvens,Bacteroides_sp._3_1_13,Undirected,0.933757961,0.933757961,pos
Bacteroides_xylanisolvens,Bacteroides_sp._D2,Undirected,0.879419265,0.879419265,pos
Bacteroides_xylanisolvens,Bacteroides_thetaiotaomicron,Undirected,0.728488584,0.728488584,pos
Bacteroides_xylanisolvens,Candidatus_Bacteroides_timonensis,Undirected,0.611425312,0.611425312,pos
Bacteroides_xylanisolvens,Parabacteroides_distasonis,Undirected,0.655266901,0.655266901,pos
Bacteroides_xylanisolvens,Parabacteroides_sp._D26,Undirected,0.634336956,0.634336956,pos
Bacteroides_xylanisolvens,unclassified_g__Bacteroides,Undirected,0.762915193,0.762915193,pos
Bacteroides_xylanisolvens,unclassified_o__Bacteroidales,Undirected,0.730669344,0.730669344,pos
Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Undirected,0.78755601,0.78755601,pos
Bifidobacterium_adolescentis,Bifidobacterium_breve,Undirected,0.73003189,0.73003189,pos
Bifidobacterium_adolescentis,Bifidobacterium_catenulatum,Undirected,0.847701327,0.847701327,pos
Bifidobacterium_adolescentis,Bifidobacterium_kashiwanohense,Undirected,0.827864989,0.827864989,pos
Bifidobacterium_adolescentis,Bifidobacterium_longum,Undirected,0.703870107,0.703870107,pos
Bifidobacterium_adolescentis,Bifidobacterium_pseudocatenulatum,Undirected,0.801561391,0.801561391,pos
Bifidobacterium_adolescentis,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.766240457,0.766240457,pos
Bifidobacterium_adolescentis,unclassified_g__Bifidobacterium,Undirected,0.781950733,0.781950733,pos
Bifidobacterium_bifidum,Bifidobacterium_adolescentis,Undirected,0.78755601,0.78755601,pos
Bifidobacterium_bifidum,Bifidobacterium_breve,Undirected,0.775496788,0.775496788,pos
Bifidobacterium_bifidum,Bifidobacterium_catenulatum,Undirected,0.710920729,0.710920729,pos
Bifidobacterium_bifidum,Bifidobacterium_kashiwanohense,Undirected,0.728416184,0.728416184,pos
Bifidobacterium_bifidum,Bifidobacterium_longum,Undirected,0.744689491,0.744689491,pos
Bifidobacterium_bifidum,Bifidobacterium_pseudocatenulatum,Undirected,0.663160519,0.663160519,pos
Bifidobacterium_bifidum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.622039534,0.622039534,pos
Bifidobacterium_bifidum,unclassified_g__Bifidobacterium,Undirected,0.767098096,0.767098096,pos
Bifidobacterium_breve,Bifidobacterium_adolescentis,Undirected,0.73003189,0.73003189,pos
Bifidobacterium_breve,Bifidobacterium_bifidum,Undirected,0.775496788,0.775496788,pos
Bifidobacterium_breve,Bifidobacterium_catenulatum,Undirected,0.709165335,0.709165335,pos
Bifidobacterium_breve,Bifidobacterium_kashiwanohense,Undirected,0.754479078,0.754479078,pos
Bifidobacterium_breve,Bifidobacterium_longum,Undirected,0.923517764,0.923517764,pos
Bifidobacterium_breve,Bifidobacterium_pseudocatenulatum,Undirected,0.655020118,0.655020118,pos
Bifidobacterium_breve,unclassified_g__Bifidobacterium,Undirected,0.922573126,0.922573126,pos
Bifidobacterium_catenulatum,Bifidobacterium_adolescentis,Undirected,0.847701327,0.847701327,pos
Bifidobacterium_catenulatum,Bifidobacterium_bifidum,Undirected,0.710920729,0.710920729,pos
Bifidobacterium_catenulatum,Bifidobacterium_breve,Undirected,0.709165335,0.709165335,pos
Bifidobacterium_catenulatum,Bifidobacterium_kashiwanohense,Undirected,0.961914069,0.961914069,pos
Bifidobacterium_catenulatum,Bifidobacterium_longum,Undirected,0.679629594,0.679629594,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum,Undirected,0.974297061,0.974297061,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.952508843,0.952508843,pos
Bifidobacterium_catenulatum,unclassified_g__Bifidobacterium,Undirected,0.785808383,0.785808383,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_adolescentis,Undirected,0.827864989,0.827864989,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_bifidum,Undirected,0.728416184,0.728416184,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_breve,Undirected,0.754479078,0.754479078,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_catenulatum,Undirected,0.961914069,0.961914069,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Undirected,0.71722775,0.71722775,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum,Undirected,0.957574434,0.957574434,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.931471234,0.931471234,pos
Bifidobacterium_kashiwanohense,unclassified_g__Bifidobacterium,Undirected,0.804772555,0.804772555,pos
Bifidobacterium_longum,Bifidobacterium_adolescentis,Undirected,0.703870107,0.703870107,pos
Bifidobacterium_longum,Bifidobacterium_bifidum,Undirected,0.744689491,0.744689491,pos
Bifidobacterium_longum,Bifidobacterium_breve,Undirected,0.923517764,0.923517764,pos
Bifidobacterium_longum,Bifidobacterium_catenulatum,Undirected,0.679629594,0.679629594,pos
Bifidobacterium_longum,Bifidobacterium_kashiwanohense,Undirected,0.71722775,0.71722775,pos
Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Undirected,0.631401217,0.631401217,pos
Bifidobacterium_longum,unclassified_g__Bifidobacterium,Undirected,0.962946222,0.962946222,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_adolescentis,Undirected,0.801561391,0.801561391,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_bifidum,Undirected,0.663160519,0.663160519,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_breve,Undirected,0.655020118,0.655020118,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Undirected,0.974297061,0.974297061,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_kashiwanohense,Undirected,0.957574434,0.957574434,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_longum,Undirected,0.631401217,0.631401217,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.985266472,0.985266472,pos
Bifidobacterium_pseudocatenulatum,unclassified_g__Bifidobacterium,Undirected,0.743757522,0.743757522,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_adolescentis,Undirected,0.766240457,0.766240457,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_bifidum,Undirected,0.622039534,0.622039534,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_catenulatum,Undirected,0.952508843,0.952508843,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_kashiwanohense,Undirected,0.931471234,0.931471234,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_pseudocatenulatum,Undirected,0.985266472,0.985266472,pos
Bifidobacterium_pseudocatenulatum_CAG263,unclassified_g__Bifidobacterium,Undirected,0.691736429,0.691736429,pos
Blautia_obeum,Anaerostipes_hadrus,Undirected,0.72315418,0.72315418,pos
Blautia_obeum,Blautia_sp._CAG237,Undirected,0.619342532,0.619342532,pos
Blautia_obeum,Blautia_sp._GD8,Undirected,0.796515187,0.796515187,pos
Blautia_obeum,Blautia_sp._KLE_1732,Undirected,0.784743349,0.784743349,pos
Blautia_obeum,Blautia_sp._Marseille.P2398,Undirected,0.930461846,0.930461846,pos
Blautia_obeum,Blautia_wexlerae,Undirected,0.915303489,0.915303489,pos
Blautia_obeum,Coprococcus_comes,Undirected,0.658239559,0.658239559,pos
Blautia_obeum,Dorea_formicigenerans,Undirected,0.820210137,0.820210137,pos
Blautia_obeum,Dorea_longicatena,Undirected,0.819824299,0.819824299,pos
Blautia_obeum,Eubacterium_hallii,Undirected,0.731639663,0.731639663,pos
Blautia_obeum,Firmicutes_bacterium_CAG227,Undirected,0.612708646,0.612708646,pos
Blautia_obeum,Fusicatenibacter_saccharivorans,Undirected,0.744708409,0.744708409,pos
Blautia_obeum,Ruminococcus_faecis,Undirected,0.618392465,0.618392465,pos
Blautia_obeum,Ruminococcus_sp._5_1_39BFAA,Undirected,0.900023363,0.900023363,pos
Blautia_obeum,Ruminococcus_torques,Undirected,0.669222084,0.669222084,pos
Blautia_obeum,unclassified_g__Blautia,Undirected,0.903204304,0.903204304,pos
Blautia_sp._CAG237,Blautia_obeum,Undirected,0.619342532,0.619342532,pos
Blautia_sp._CAG237,Blautia_sp._GD8,Undirected,0.601407164,0.601407164,pos
Blautia_sp._CAG237,Firmicutes_bacterium_CAG227,Undirected,0.645921745,0.645921745,pos
Blautia_sp._CAG257,Blautia_wexlerae,Undirected,0.605803803,0.605803803,pos
Blautia_sp._CAG257,Ruminococcus_gnavus,Undirected,0.616002702,0.616002702,pos
Blautia_sp._CAG257,Ruminococcus_gnavus_CAG126,Undirected,0.603608415,0.603608415,pos
Blautia_sp._CAG257,unclassified_o__Clostridiales,Undirected,0.639933693,0.639933693,pos
Blautia_sp._CAG37,Eubacterium_hallii,Undirected,0.655510063,0.655510063,pos
Blautia_sp._CAG37,Fusicatenibacter_saccharivorans,Undirected,0.832647784,0.832647784,pos
Blautia_sp._GD8,Blautia_obeum,Undirected,0.796515187,0.796515187,pos
Blautia_sp._GD8,Blautia_sp._CAG237,Undirected,0.601407164,0.601407164,pos
Blautia_sp._GD8,Blautia_sp._KLE_1732,Undirected,0.931869594,0.931869594,pos
Blautia_sp._GD8,Blautia_sp._Marseille.P2398,Undirected,0.741146734,0.741146734,pos
Blautia_sp._GD8,Blautia_wexlerae,Undirected,0.742094822,0.742094822,pos
Blautia_sp._GD8,Coprococcus_comes,Undirected,0.600236648,0.600236648,pos
Blautia_sp._GD8,Dorea_formicigenerans,Undirected,0.67848704,0.67848704,pos
Blautia_sp._GD8,Dorea_longicatena,Undirected,0.761934758,0.761934758,pos
Blautia_sp._GD8,Eubacterium_hallii,Undirected,0.667988505,0.667988505,pos
Blautia_sp._GD8,Firmicutes_bacterium_CAG227,Undirected,0.600327127,0.600327127,pos
Blautia_sp._GD8,Fusicatenibacter_saccharivorans,Undirected,0.670386911,0.670386911,pos
Blautia_sp._GD8,Ruminococcus_sp._5_1_39BFAA,Undirected,0.713751374,0.713751374,pos
Blautia_sp._GD8,unclassified_g__Blautia,Undirected,0.872631094,0.872631094,pos
Blautia_sp._KLE_1732,Blautia_obeum,Undirected,0.784743349,0.784743349,pos
Blautia_sp._KLE_1732,Blautia_sp._GD8,Undirected,0.931869594,0.931869594,pos
Blautia_sp._KLE_1732,Blautia_sp._Marseille.P2398,Undirected,0.721280693,0.721280693,pos
Blautia_sp._KLE_1732,Blautia_wexlerae,Undirected,0.733070158,0.733070158,pos
Blautia_sp._KLE_1732,Dorea_formicigenerans,Undirected,0.687637262,0.687637262,pos
Blautia_sp._KLE_1732,Dorea_longicatena,Undirected,0.743445094,0.743445094,pos
Blautia_sp._KLE_1732,Eubacterium_hallii,Undirected,0.630171605,0.630171605,pos
Blautia_sp._KLE_1732,Fusicatenibacter_saccharivorans,Undirected,0.654411025,0.654411025,pos
Blautia_sp._KLE_1732,Ruminococcus_sp._5_1_39BFAA,Undirected,0.702276482,0.702276482,pos
Blautia_sp._KLE_1732,unclassified_g__Blautia,Undirected,0.888999294,0.888999294,pos
Blautia_sp._Marseille.P2398,Anaerostipes_hadrus,Undirected,0.736341117,0.736341117,pos
Blautia_sp._Marseille.P2398,Blautia_obeum,Undirected,0.930461846,0.930461846,pos
Blautia_sp._Marseille.P2398,Blautia_sp._GD8,Undirected,0.741146734,0.741146734,pos
Blautia_sp._Marseille.P2398,Blautia_sp._KLE_1732,Undirected,0.721280693,0.721280693,pos
Blautia_sp._Marseille.P2398,Blautia_wexlerae,Undirected,0.962820818,0.962820818,pos
Blautia_sp._Marseille.P2398,Coprococcus_comes,Undirected,0.683717723,0.683717723,pos
Blautia_sp._Marseille.P2398,Dorea_formicigenerans,Undirected,0.805927412,0.805927412,pos
Blautia_sp._Marseille.P2398,Dorea_longicatena,Undirected,0.755761658,0.755761658,pos
Blautia_sp._Marseille.P2398,Eubacterium_hallii,Undirected,0.715623858,0.715623858,pos
Blautia_sp._Marseille.P2398,Fusicatenibacter_saccharivorans,Undirected,0.721517716,0.721517716,pos
Blautia_sp._Marseille.P2398,Ruminococcus_faecis,Undirected,0.625053653,0.625053653,pos
Blautia_sp._Marseille.P2398,Ruminococcus_sp._5_1_39BFAA,Undirected,0.933197761,0.933197761,pos
Blautia_sp._Marseille.P2398,Ruminococcus_torques,Undirected,0.668009003,0.668009003,pos
Blautia_sp._Marseille.P2398,unclassified_g__Blautia,Undirected,0.89307753,0.89307753,pos
Blautia_sp._Marseille.P2398,unclassified_o__Clostridiales,Undirected,0.607642598,0.607642598,pos
Blautia_wexlerae,Anaerostipes_hadrus,Undirected,0.71222735,0.71222735,pos
Blautia_wexlerae,Blautia_obeum,Undirected,0.915303489,0.915303489,pos
Blautia_wexlerae,Blautia_sp._CAG257,Undirected,0.605803803,0.605803803,pos
Blautia_wexlerae,Blautia_sp._GD8,Undirected,0.742094822,0.742094822,pos
Blautia_wexlerae,Blautia_sp._KLE_1732,Undirected,0.733070158,0.733070158,pos
Blautia_wexlerae,Blautia_sp._Marseille.P2398,Undirected,0.962820818,0.962820818,pos
Blautia_wexlerae,Coprococcus_comes,Undirected,0.675499669,0.675499669,pos
Blautia_wexlerae,Dorea_formicigenerans,Undirected,0.792443077,0.792443077,pos
Blautia_wexlerae,Dorea_longicatena,Undirected,0.720994232,0.720994232,pos
Blautia_wexlerae,Eubacterium_hallii,Undirected,0.714797693,0.714797693,pos
Blautia_wexlerae,Fusicatenibacter_saccharivorans,Undirected,0.746698459,0.746698459,pos
Blautia_wexlerae,Ruminococcus_faecis,Undirected,0.623592517,0.623592517,pos
Blautia_wexlerae,Ruminococcus_sp._5_1_39BFAA,Undirected,0.949061322,0.949061322,pos
Blautia_wexlerae,Ruminococcus_torques,Undirected,0.701866299,0.701866299,pos
Blautia_wexlerae,unclassified_g__Blautia,Undirected,0.891736232,0.891736232,pos
Blautia_wexlerae,unclassified_o__Clostridiales,Undirected,0.63046347,0.63046347,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_obesi,Undirected,0.667606945,0.667606945,pos
Candidatus_Bacteroides_timonensis,Bacteroides_cellulosilyticus,Undirected,0.788982397,0.788982397,pos
Candidatus_Bacteroides_timonensis,Bacteroides_clarus,Undirected,0.611488376,0.611488376,pos
Candidatus_Bacteroides_timonensis,Bacteroides_finegoldii,Undirected,0.660683772,0.660683772,pos
Candidatus_Bacteroides_timonensis,Bacteroides_intestinalis,Undirected,0.825386396,0.825386396,pos
Candidatus_Bacteroides_timonensis,Bacteroides_intestinalis_CAG315,Undirected,0.802430097,0.802430097,pos
Candidatus_Bacteroides_timonensis,Bacteroides_ovatus,Undirected,0.625940279,0.625940279,pos
Candidatus_Bacteroides_timonensis,Bacteroides_salyersiae,Undirected,0.666356406,0.666356406,pos
Candidatus_Bacteroides_timonensis,Bacteroides_sp._3_1_13,Undirected,0.642559462,0.642559462,pos
Candidatus_Bacteroides_timonensis,Bacteroides_sp._D2,Undirected,0.638411618,0.638411618,pos
Candidatus_Bacteroides_timonensis,Bacteroides_thetaiotaomicron,Undirected,0.636273336,0.636273336,pos
Candidatus_Bacteroides_timonensis,Bacteroides_xylanisolvens,Undirected,0.611425312,0.611425312,pos
Candidatus_Bacteroides_timonensis,Parabacteroides_distasonis,Undirected,0.61136008,0.61136008,pos
Candidatus_Bacteroides_timonensis,unclassified_g__Bacteroides,Undirected,0.655377243,0.655377243,pos
Candidatus_Bacteroides_timonensis,unclassified_o__Bacteroidales,Undirected,0.650248743,0.650248743,pos
Chlamydia_trachomatis,Prevotella_copri,Undirected,0.67209614,0.67209614,pos
Chlamydia_trachomatis,Prevotella_copri_CAG164,Undirected,0.692919609,0.692919609,pos
Chlamydia_trachomatis,Prevotella_sp._CAG386,Undirected,0.708755129,0.708755129,pos
Chlamydia_trachomatis,Prevotella_sp._CAG604,Undirected,0.677411745,0.677411745,pos
Chlamydia_trachomatis,Prevotella_sp._CAG732,Undirected,0.616987805,0.616987805,pos
Citrobacter_freundii,Citrobacter_pasteurii,Undirected,0.852641808,0.852641808,pos
Citrobacter_freundii,Citrobacter_sp._FDAARGOS_156,Undirected,0.940814326,0.940814326,pos
Citrobacter_freundii,Citrobacter_sp._MGH100,Undirected,0.874603804,0.874603804,pos
Citrobacter_freundii,Enterobacter_cloacae,Undirected,0.874955823,0.874955823,pos
Citrobacter_freundii,Escherichia_albertii,Undirected,0.844708486,0.844708486,pos
Citrobacter_freundii,Escherichia_coli,Undirected,0.84370805,0.84370805,pos
Citrobacter_freundii,Klebsiella_oxytoca,Undirected,0.826469078,0.826469078,pos
Citrobacter_freundii,Klebsiella_pneumoniae,Undirected,0.812116268,0.812116268,pos
Citrobacter_freundii,Salmonella_enterica,Undirected,0.909224685,0.909224685,pos
Citrobacter_freundii,Shigella_dysenteriae,Undirected,0.835080619,0.835080619,pos
Citrobacter_freundii,Shigella_sonnei,Undirected,0.848290607,0.848290607,pos
Citrobacter_freundii,unclassified_f__Enterobacteriaceae,Undirected,0.895584425,0.895584425,pos
Citrobacter_freundii,unclassified_g__Citrobacter,Undirected,0.956861595,0.956861595,pos
Citrobacter_freundii,unclassified_g__Enterobacter,Undirected,0.827894086,0.827894086,pos
Citrobacter_freundii,unclassified_g__Escherichia,Undirected,0.804404687,0.804404687,pos
Citrobacter_freundii,unclassified_g__Klebsiella,Undirected,0.779177236,0.779177236,pos
Citrobacter_freundii,unclassified_p__Proteobacteria,Undirected,0.865941619,0.865941619,pos
Citrobacter_pasteurii,Citrobacter_freundii,Undirected,0.852641808,0.852641808,pos
Citrobacter_pasteurii,Citrobacter_sp._FDAARGOS_156,Undirected,0.864341203,0.864341203,pos
Citrobacter_pasteurii,Citrobacter_sp._MGH100,Undirected,0.841860931,0.841860931,pos
Citrobacter_pasteurii,Enterobacter_cloacae,Undirected,0.76335826,0.76335826,pos
Citrobacter_pasteurii,Escherichia_albertii,Undirected,0.694852103,0.694852103,pos
Citrobacter_pasteurii,Escherichia_coli,Undirected,0.709835299,0.709835299,pos
Citrobacter_pasteurii,Klebsiella_oxytoca,Undirected,0.778629004,0.778629004,pos
Citrobacter_pasteurii,Klebsiella_pneumoniae,Undirected,0.722405975,0.722405975,pos
Citrobacter_pasteurii,Salmonella_enterica,Undirected,0.807245922,0.807245922,pos
Citrobacter_pasteurii,Shigella_dysenteriae,Undirected,0.691733688,0.691733688,pos
Citrobacter_pasteurii,Shigella_sonnei,Undirected,0.709021876,0.709021876,pos
Citrobacter_pasteurii,unclassified_f__Enterobacteriaceae,Undirected,0.755030316,0.755030316,pos
Citrobacter_pasteurii,unclassified_g__Citrobacter,Undirected,0.866432623,0.866432623,pos
Citrobacter_pasteurii,unclassified_g__Enterobacter,Undirected,0.71047019,0.71047019,pos
Citrobacter_pasteurii,unclassified_g__Escherichia,Undirected,0.648950295,0.648950295,pos
Citrobacter_pasteurii,unclassified_g__Klebsiella,Undirected,0.697831086,0.697831086,pos
Citrobacter_pasteurii,unclassified_p__Proteobacteria,Undirected,0.716001237,0.716001237,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_freundii,Undirected,0.940814326,0.940814326,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_pasteurii,Undirected,0.864341203,0.864341203,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_sp._MGH100,Undirected,0.865384088,0.865384088,pos
Citrobacter_sp._FDAARGOS_156,Enterobacter_cloacae,Undirected,0.861372817,0.861372817,pos
Citrobacter_sp._FDAARGOS_156,Escherichia_albertii,Undirected,0.842901074,0.842901074,pos
Citrobacter_sp._FDAARGOS_156,Escherichia_coli,Undirected,0.848588729,0.848588729,pos
Citrobacter_sp._FDAARGOS_156,Klebsiella_oxytoca,Undirected,0.835581881,0.835581881,pos
Citrobacter_sp._FDAARGOS_156,Klebsiella_pneumoniae,Undirected,0.810094861,0.810094861,pos
Citrobacter_sp._FDAARGOS_156,Salmonella_enterica,Undirected,0.900625928,0.900625928,pos
Citrobacter_sp._FDAARGOS_156,Shigella_dysenteriae,Undirected,0.83451204,0.83451204,pos
Citrobacter_sp._FDAARGOS_156,Shigella_sonnei,Undirected,0.847695794,0.847695794,pos
Citrobacter_sp._FDAARGOS_156,unclassified_f__Enterobacteriaceae,Undirected,0.888729466,0.888729466,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Citrobacter,Undirected,0.933770585,0.933770585,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Enterobacter,Undirected,0.816753253,0.816753253,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Escherichia,Undirected,0.806337699,0.806337699,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Klebsiella,Undirected,0.777654096,0.777654096,pos
Citrobacter_sp._FDAARGOS_156,unclassified_p__Proteobacteria,Undirected,0.858537615,0.858537615,pos
Citrobacter_sp._MGH100,Citrobacter_freundii,Undirected,0.874603804,0.874603804,pos
Citrobacter_sp._MGH100,Citrobacter_pasteurii,Undirected,0.841860931,0.841860931,pos
Citrobacter_sp._MGH100,Citrobacter_sp._FDAARGOS_156,Undirected,0.865384088,0.865384088,pos
Citrobacter_sp._MGH100,Enterobacter_cloacae,Undirected,0.769184354,0.769184354,pos
Citrobacter_sp._MGH100,Escherichia_albertii,Undirected,0.706323508,0.706323508,pos
Citrobacter_sp._MGH100,Escherichia_coli,Undirected,0.718171592,0.718171592,pos
Citrobacter_sp._MGH100,Klebsiella_oxytoca,Undirected,0.766309273,0.766309273,pos
Citrobacter_sp._MGH100,Klebsiella_pneumoniae,Undirected,0.737332309,0.737332309,pos
Citrobacter_sp._MGH100,Salmonella_enterica,Undirected,0.815195786,0.815195786,pos
Citrobacter_sp._MGH100,Shigella_dysenteriae,Undirected,0.702483607,0.702483607,pos
Citrobacter_sp._MGH100,Shigella_sonnei,Undirected,0.711526908,0.711526908,pos
Citrobacter_sp._MGH100,unclassified_f__Enterobacteriaceae,Undirected,0.765167386,0.765167386,pos
Citrobacter_sp._MGH100,unclassified_g__Citrobacter,Undirected,0.874787029,0.874787029,pos
Citrobacter_sp._MGH100,unclassified_g__Enterobacter,Undirected,0.72667543,0.72667543,pos
Citrobacter_sp._MGH100,unclassified_g__Escherichia,Undirected,0.667714683,0.667714683,pos
Citrobacter_sp._MGH100,unclassified_g__Klebsiella,Undirected,0.70425739,0.70425739,pos
Citrobacter_sp._MGH100,unclassified_p__Proteobacteria,Undirected,0.721326748,0.721326748,pos
Clostridia_bacterium_UC5.1.1D1,Eubacterium_desmolans,Undirected,0.909782998,0.909782998,pos
Clostridiaceae_bacterium_MS3,unclassified_g__Fusicatenibacter,Undirected,0.901396153,0.901396153,pos
Clostridium_bolteae,Clostridium_clostridioforme,Undirected,0.912453199,0.912453199,pos
Clostridium_bolteae,Clostridium_hathewayi_CAG224,Undirected,0.651768713,0.651768713,pos
Clostridium_bolteae,Clostridium_innocuum,Undirected,0.751407326,0.751407326,pos
Clostridium_bolteae,Clostridium_sp._ATCC_BAA.442,Undirected,0.649648621,0.649648621,pos
Clostridium_bolteae,Clostridium_symbiosum,Undirected,0.626832391,0.626832391,pos
Clostridium_bolteae,Flavonifractor_plautii,Undirected,0.631834881,0.631834881,pos
Clostridium_bolteae,Hungatella_hathewayi,Undirected,0.692227737,0.692227737,pos
Clostridium_bolteae,Peptoclostridium_difficile,Undirected,0.628162517,0.628162517,pos
Clostridium_bolteae,Ruminococcus_gnavus,Undirected,0.67486576,0.67486576,pos
Clostridium_bolteae,Ruminococcus_gnavus_CAG126,Undirected,0.645897009,0.645897009,pos
Clostridium_bolteae,Tyzzerella_nexilis,Undirected,0.605198531,0.605198531,pos
Clostridium_bolteae,unclassified_o__Clostridiales,Undirected,0.707674292,0.707674292,pos
Clostridium_clostridioforme,Anaerostipes_caccae,Undirected,0.640466751,0.640466751,pos
Clostridium_clostridioforme,Clostridium_bolteae,Undirected,0.912453199,0.912453199,pos
Clostridium_clostridioforme,Clostridium_hathewayi_CAG224,Undirected,0.650895917,0.650895917,pos
Clostridium_clostridioforme,Clostridium_innocuum,Undirected,0.785993589,0.785993589,pos
Clostridium_clostridioforme,Clostridium_symbiosum,Undirected,0.620261604,0.620261604,pos
Clostridium_clostridioforme,Hungatella_hathewayi,Undirected,0.716535872,0.716535872,pos
Clostridium_clostridioforme,Peptoclostridium_difficile,Undirected,0.724335056,0.724335056,pos
Clostridium_clostridioforme,Ruminococcus_gnavus,Undirected,0.695534551,0.695534551,pos
Clostridium_clostridioforme,Ruminococcus_gnavus_CAG126,Undirected,0.673105155,0.673105155,pos
Clostridium_clostridioforme,Tyzzerella_nexilis,Undirected,0.631587154,0.631587154,pos
Clostridium_clostridioforme,unclassified_o__Clostridiales,Undirected,0.761969216,0.761969216,pos
Clostridium_hathewayi_CAG224,Clostridium_bolteae,Undirected,0.651768713,0.651768713,pos
Clostridium_hathewayi_CAG224,Clostridium_clostridioforme,Undirected,0.650895917,0.650895917,pos
Clostridium_hathewayi_CAG224,Clostridium_symbiosum,Undirected,0.649807028,0.649807028,pos
Clostridium_hathewayi_CAG224,Hungatella_hathewayi,Undirected,0.868607035,0.868607035,pos
Clostridium_innocuum,Anaerostipes_caccae,Undirected,0.659376567,0.659376567,pos
Clostridium_innocuum,Clostridium_bolteae,Undirected,0.751407326,0.751407326,pos
Clostridium_innocuum,Clostridium_clostridioforme,Undirected,0.785993589,0.785993589,pos
Clostridium_innocuum,Hungatella_hathewayi,Undirected,0.628979772,0.628979772,pos
Clostridium_innocuum,Peptoclostridium_difficile,Undirected,0.782085431,0.782085431,pos
Clostridium_innocuum,Ruminococcus_gnavus,Undirected,0.680497894,0.680497894,pos
Clostridium_innocuum,Ruminococcus_gnavus_CAG126,Undirected,0.641072911,0.641072911,pos
Clostridium_innocuum,Tyzzerella_nexilis,Undirected,0.680976763,0.680976763,pos
Clostridium_innocuum,unclassified_o__Clostridiales,Undirected,0.75055802,0.75055802,pos
Clostridium_sp._ATCC_BAA.442,Clostridium_bolteae,Undirected,0.649648621,0.649648621,pos
Clostridium_sp._ATCC_BAA.442,Flavonifractor_plautii,Undirected,0.957865889,0.957865889,pos
Clostridium_sp._CAG138,Clostridium_sp._CAG226,Undirected,0.702065248,0.702065248,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG110,Undirected,0.658409991,0.658409991,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG124,Undirected,0.701532247,0.701532247,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG170,Undirected,0.726200729,0.726200729,pos
Clostridium_sp._CAG217,Firmicutes_bacterium_CAG341,Undirected,0.600314295,0.600314295,pos
Clostridium_sp._CAG226,Clostridium_sp._CAG138,Undirected,0.702065248,0.702065248,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG110,Undirected,0.792425047,0.792425047,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG124,Undirected,0.716415875,0.716415875,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG129,Undirected,0.729546437,0.729546437,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG170,Undirected,0.778554788,0.778554788,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG176,Undirected,0.749523268,0.749523268,pos
Clostridium_sp._CAG226,Oscillibacter_sp._CAG241,Undirected,0.738630072,0.738630072,pos
