Source,Target,Type,Weight,r-vlue,sign
Bacteroides_salyersiae,Bacteroides_ovatus,Undirected,0.748296383,0.748296383,pos
Bacteroides_salyersiae,Bacteroides_sp._3_1_13,Undirected,0.682763819,0.682763819,pos
Bacteroides_salyersiae,Bacteroides_sp._3_1_19,Undirected,0.603588469,0.603588469,pos
Bacteroides_salyersiae,Bacteroides_sp._D2,Undirected,0.733042081,0.733042081,pos
Bacteroides_salyersiae,Bacteroides_thetaiotaomicron,Undirected,0.702804338,0.702804338,pos
Bacteroides_salyersiae,Bacteroides_uniformis,Undirected,0.734854384,0.734854384,pos
Bacteroides_salyersiae,Bacteroides_xylanisolvens,Undirected,0.720687632,0.720687632,pos
Bacteroides_salyersiae,Candidatus_Bacteroides_timonensis,Undirected,0.731827639,0.731827639,pos
Bacteroides_salyersiae,Parabacteroides_distasonis,Undirected,0.646792174,0.646792174,pos
Bacteroides_salyersiae,Parabacteroides_goldsteinii,Undirected,0.672437256,0.672437256,pos
Bacteroides_salyersiae,Parabacteroides_gordonii,Undirected,0.698624952,0.698624952,pos
Bacteroides_salyersiae,Parabacteroides_sp._D26,Undirected,0.609365658,0.609365658,pos
Bacteroides_salyersiae,unclassified_g__Bacteroides,Undirected,0.829538243,0.829538243,pos
Bacteroides_salyersiae,unclassified_g__Parabacteroides,Undirected,0.607923777,0.607923777,pos
Bacteroides_salyersiae,unclassified_o__Bacteroidales,Undirected,0.783159217,0.783159217,pos
Bacteroides_sp._3_1_13,Bacteroides_cellulosilyticus,Undirected,0.619680093,0.619680093,pos
Bacteroides_sp._3_1_13,Bacteroides_faecis_CAG32,Undirected,0.641198852,0.641198852,pos
Bacteroides_sp._3_1_13,Bacteroides_finegoldii,Undirected,0.738237046,0.738237046,pos
Bacteroides_sp._3_1_13,Bacteroides_fragilis,Undirected,0.651694694,0.651694694,pos
Bacteroides_sp._3_1_13,Bacteroides_intestinalis,Undirected,0.629127865,0.629127865,pos
Bacteroides_sp._3_1_13,Bacteroides_ovatus,Undirected,0.852251418,0.852251418,pos
Bacteroides_sp._3_1_13,Bacteroides_salyersiae,Undirected,0.682763819,0.682763819,pos
Bacteroides_sp._3_1_13,Bacteroides_sp._3_1_19,Undirected,0.637764917,0.637764917,pos
Bacteroides_sp._3_1_13,Bacteroides_sp._D2,Undirected,0.808244587,0.808244587,pos
Bacteroides_sp._3_1_13,Bacteroides_thetaiotaomicron,Undirected,0.737694395,0.737694395,pos
Bacteroides_sp._3_1_13,Bacteroides_xylanisolvens,Undirected,0.910124467,0.910124467,pos
Bacteroides_sp._3_1_13,Candidatus_Bacteroides_timonensis,Undirected,0.730559858,0.730559858,pos
Bacteroides_sp._3_1_13,Parabacteroides_distasonis,Undirected,0.674380204,0.674380204,pos
Bacteroides_sp._3_1_13,Parabacteroides_goldsteinii,Undirected,0.698704774,0.698704774,pos
Bacteroides_sp._3_1_13,Parabacteroides_gordonii,Undirected,0.703118306,0.703118306,pos
Bacteroides_sp._3_1_13,Parabacteroides_sp._D26,Undirected,0.622231496,0.622231496,pos
Bacteroides_sp._3_1_13,Parabacteroides_sp._HGS0025,Undirected,0.679362348,0.679362348,pos
Bacteroides_sp._3_1_13,unclassified_g__Bacteroides,Undirected,0.715009141,0.715009141,pos
Bacteroides_sp._3_1_13,unclassified_g__Parabacteroides,Undirected,0.66668558,0.66668558,pos
Bacteroides_sp._3_1_13,unclassified_o__Bacteroidales,Undirected,0.709255052,0.709255052,pos
Bacteroides_sp._3_1_19,Bacteroides_faecis_CAG32,Undirected,0.616261959,0.616261959,pos
Bacteroides_sp._3_1_19,Bacteroides_finegoldii,Undirected,0.665579597,0.665579597,pos
Bacteroides_sp._3_1_19,Bacteroides_fragilis,Undirected,0.6309523,0.6309523,pos
Bacteroides_sp._3_1_19,Bacteroides_ovatus,Undirected,0.634198785,0.634198785,pos
Bacteroides_sp._3_1_19,Bacteroides_salyersiae,Undirected,0.603588469,0.603588469,pos
Bacteroides_sp._3_1_19,Bacteroides_sp._3_1_13,Undirected,0.637764917,0.637764917,pos
Bacteroides_sp._3_1_19,Bacteroides_sp._D2,Undirected,0.647881869,0.647881869,pos
Bacteroides_sp._3_1_19,Bacteroides_thetaiotaomicron,Undirected,0.715029633,0.715029633,pos
Bacteroides_sp._3_1_19,Bacteroides_xylanisolvens,Undirected,0.642139818,0.642139818,pos
Bacteroides_sp._3_1_19,Parabacteroides_distasonis,Undirected,0.930730335,0.930730335,pos
Bacteroides_sp._3_1_19,Parabacteroides_sp._D26,Undirected,0.894357698,0.894357698,pos
Bacteroides_sp._3_1_19,unclassified_g__Bacteroides,Undirected,0.686817622,0.686817622,pos
Bacteroides_sp._3_1_19,unclassified_g__Parabacteroides,Undirected,0.865226675,0.865226675,pos
Bacteroides_sp._3_1_19,unclassified_o__Bacteroidales,Undirected,0.792241836,0.792241836,pos
Bacteroides_sp._CAG462,Bacteroides_salanitronis,Undirected,0.660583086,0.660583086,pos
Bacteroides_sp._CAG98,Bacteroides_massiliensis,Undirected,0.895078662,0.895078662,pos
Bacteroides_sp._D2,Bacteroides_caccae,Undirected,0.608374618,0.608374618,pos
Bacteroides_sp._D2,Bacteroides_cellulosilyticus,Undirected,0.676671052,0.676671052,pos
Bacteroides_sp._D2,Bacteroides_dorei,Undirected,0.665832187,0.665832187,pos
Bacteroides_sp._D2,Bacteroides_faecis,Undirected,0.606576608,0.606576608,pos
Bacteroides_sp._D2,Bacteroides_faecis_CAG32,Undirected,0.671929952,0.671929952,pos
Bacteroides_sp._D2,Bacteroides_finegoldii,Undirected,0.758976877,0.758976877,pos
Bacteroides_sp._D2,Bacteroides_fragilis,Undirected,0.706428239,0.706428239,pos
Bacteroides_sp._D2,Bacteroides_intestinalis,Undirected,0.671307695,0.671307695,pos
Bacteroides_sp._D2,Bacteroides_intestinalis_CAG315,Undirected,0.675322707,0.675322707,pos
Bacteroides_sp._D2,Bacteroides_ovatus,Undirected,0.957367851,0.957367851,pos
Bacteroides_sp._D2,Bacteroides_salyersiae,Undirected,0.733042081,0.733042081,pos
Bacteroides_sp._D2,Bacteroides_sp._3_1_13,Undirected,0.808244587,0.808244587,pos
Bacteroides_sp._D2,Bacteroides_sp._3_1_19,Undirected,0.647881869,0.647881869,pos
Bacteroides_sp._D2,Bacteroides_thetaiotaomicron,Undirected,0.818322333,0.818322333,pos
Bacteroides_sp._D2,Bacteroides_uniformis,Undirected,0.644256923,0.644256923,pos
Bacteroides_sp._D2,Bacteroides_xylanisolvens,Undirected,0.893304298,0.893304298,pos
Bacteroides_sp._D2,Candidatus_Bacteroides_timonensis,Undirected,0.697705482,0.697705482,pos
Bacteroides_sp._D2,Parabacteroides_distasonis,Undirected,0.750667978,0.750667978,pos
Bacteroides_sp._D2,Parabacteroides_goldsteinii,Undirected,0.698443531,0.698443531,pos
Bacteroides_sp._D2,Parabacteroides_gordonii,Undirected,0.733964957,0.733964957,pos
Bacteroides_sp._D2,Parabacteroides_sp._D26,Undirected,0.719728998,0.719728998,pos
Bacteroides_sp._D2,Parabacteroides_sp._HGS0025,Undirected,0.638676118,0.638676118,pos
Bacteroides_sp._D2,unclassified_g__Bacteroides,Undirected,0.798560892,0.798560892,pos
Bacteroides_sp._D2,unclassified_g__Parabacteroides,Undirected,0.701880971,0.701880971,pos
Bacteroides_sp._D2,unclassified_o__Bacteroidales,Undirected,0.768977046,0.768977046,pos
Bacteroides_stercoris,Bacteroides_clarus,Undirected,0.859929749,0.859929749,pos
Bacteroides_stercoris,Bacteroides_eggerthii,Undirected,0.744028667,0.744028667,pos
Bacteroides_stercoris,Bacteroides_stercoris_CAG120,Undirected,0.981624045,0.981624045,pos
Bacteroides_stercoris,unclassified_o__Bacteroidales,Undirected,0.600156754,0.600156754,pos
Bacteroides_stercoris_CAG120,Bacteroides_clarus,Undirected,0.851384657,0.851384657,pos
Bacteroides_stercoris_CAG120,Bacteroides_eggerthii,Undirected,0.737775194,0.737775194,pos
Bacteroides_stercoris_CAG120,Bacteroides_stercoris,Undirected,0.981624045,0.981624045,pos
Bacteroides_thetaiotaomicron,Bacteroides_caccae,Undirected,0.630666931,0.630666931,pos
Bacteroides_thetaiotaomicron,Bacteroides_cellulosilyticus,Undirected,0.738437498,0.738437498,pos
Bacteroides_thetaiotaomicron,Bacteroides_dorei,Undirected,0.617917213,0.617917213,pos
Bacteroides_thetaiotaomicron,Bacteroides_faecis,Undirected,0.67007736,0.67007736,pos
Bacteroides_thetaiotaomicron,Bacteroides_faecis_CAG32,Undirected,0.77521687,0.77521687,pos
Bacteroides_thetaiotaomicron,Bacteroides_finegoldii,Undirected,0.781133965,0.781133965,pos
Bacteroides_thetaiotaomicron,Bacteroides_fragilis,Undirected,0.676874296,0.676874296,pos
Bacteroides_thetaiotaomicron,Bacteroides_intestinalis,Undirected,0.749854986,0.749854986,pos
Bacteroides_thetaiotaomicron,Bacteroides_intestinalis_CAG315,Undirected,0.689212325,0.689212325,pos
Bacteroides_thetaiotaomicron,Bacteroides_ovatus,Undirected,0.81688077,0.81688077,pos
Bacteroides_thetaiotaomicron,Bacteroides_salyersiae,Undirected,0.702804338,0.702804338,pos
Bacteroides_thetaiotaomicron,Bacteroides_sp._3_1_13,Undirected,0.737694395,0.737694395,pos
Bacteroides_thetaiotaomicron,Bacteroides_sp._3_1_19,Undirected,0.715029633,0.715029633,pos
Bacteroides_thetaiotaomicron,Bacteroides_sp._D2,Undirected,0.818322333,0.818322333,pos
Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Undirected,0.665816689,0.665816689,pos
Bacteroides_thetaiotaomicron,Bacteroides_xylanisolvens,Undirected,0.803997358,0.803997358,pos
Bacteroides_thetaiotaomicron,Candidatus_Bacteroides_timonensis,Undirected,0.762132249,0.762132249,pos
Bacteroides_thetaiotaomicron,Parabacteroides_distasonis,Undirected,0.758731945,0.758731945,pos
Bacteroides_thetaiotaomicron,Parabacteroides_goldsteinii,Undirected,0.711072721,0.711072721,pos
Bacteroides_thetaiotaomicron,Parabacteroides_gordonii,Undirected,0.687144866,0.687144866,pos
Bacteroides_thetaiotaomicron,Parabacteroides_sp._D26,Undirected,0.7166058,0.7166058,pos
Bacteroides_thetaiotaomicron,Parabacteroides_sp._HGS0025,Undirected,0.638763861,0.638763861,pos
Bacteroides_thetaiotaomicron,unclassified_g__Bacteroides,Undirected,0.765718499,0.765718499,pos
Bacteroides_thetaiotaomicron,unclassified_g__Parabacteroides,Undirected,0.703664411,0.703664411,pos
Bacteroides_thetaiotaomicron,unclassified_o__Bacteroidales,Undirected,0.760851016,0.760851016,pos
Bacteroides_uniformis,Bacteroides_cellulosilyticus,Undirected,0.700313908,0.700313908,pos
Bacteroides_uniformis,Bacteroides_clarus,Undirected,0.70314572,0.70314572,pos
Bacteroides_uniformis,Bacteroides_dorei,Undirected,0.613425482,0.613425482,pos
Bacteroides_uniformis,Bacteroides_eggerthii,Undirected,0.683138521,0.683138521,pos
Bacteroides_uniformis,Bacteroides_finegoldii,Undirected,0.718362776,0.718362776,pos
Bacteroides_uniformis,Bacteroides_fragilis,Undirected,0.674859422,0.674859422,pos
Bacteroides_uniformis,Bacteroides_intestinalis,Undirected,0.732990752,0.732990752,pos
Bacteroides_uniformis,Bacteroides_intestinalis_CAG315,Undirected,0.69250694,0.69250694,pos
Bacteroides_uniformis,Bacteroides_ovatus,Undirected,0.641333067,0.641333067,pos
Bacteroides_uniformis,Bacteroides_salyersiae,Undirected,0.734854384,0.734854384,pos
Bacteroides_uniformis,Bacteroides_sp._D2,Undirected,0.644256923,0.644256923,pos
Bacteroides_uniformis,Bacteroides_thetaiotaomicron,Undirected,0.665816689,0.665816689,pos
Bacteroides_uniformis,Bacteroides_xylanisolvens,Undirected,0.630385356,0.630385356,pos
Bacteroides_uniformis,Candidatus_Bacteroides_timonensis,Undirected,0.686640606,0.686640606,pos
Bacteroides_uniformis,Parabacteroides_goldsteinii,Undirected,0.614002472,0.614002472,pos
Bacteroides_uniformis,Parabacteroides_gordonii,Undirected,0.60082269,0.60082269,pos
Bacteroides_uniformis,unclassified_g__Bacteroides,Undirected,0.822866229,0.822866229,pos
Bacteroides_uniformis,unclassified_o__Bacteroidales,Undirected,0.682370265,0.682370265,pos
Bacteroides_vulgatus,Bacteroides_dorei,Undirected,0.928932839,0.928932839,pos
Bacteroides_vulgatus,Bacteroides_finegoldii,Undirected,0.647357783,0.647357783,pos
Bacteroides_vulgatus,unclassified_g__Bacteroides,Undirected,0.758189831,0.758189831,pos
Bacteroides_vulgatus,unclassified_o__Bacteroidales,Undirected,0.719728379,0.719728379,pos
Bacteroides_xylanisolvens,Bacteroides_cellulosilyticus,Undirected,0.677736166,0.677736166,pos
Bacteroides_xylanisolvens,Bacteroides_faecis_CAG32,Undirected,0.665961542,0.665961542,pos
Bacteroides_xylanisolvens,Bacteroides_finegoldii,Undirected,0.789475463,0.789475463,pos
Bacteroides_xylanisolvens,Bacteroides_fragilis,Undirected,0.715945908,0.715945908,pos
Bacteroides_xylanisolvens,Bacteroides_intestinalis,Undirected,0.691950788,0.691950788,pos
Bacteroides_xylanisolvens,Bacteroides_intestinalis_CAG315,Undirected,0.624674474,0.624674474,pos
Bacteroides_xylanisolvens,Bacteroides_ovatus,Undirected,0.911583052,0.911583052,pos
Bacteroides_xylanisolvens,Bacteroides_salyersiae,Undirected,0.720687632,0.720687632,pos
Bacteroides_xylanisolvens,Bacteroides_sp._3_1_13,Undirected,0.910124467,0.910124467,pos
Bacteroides_xylanisolvens,Bacteroides_sp._3_1_19,Undirected,0.642139818,0.642139818,pos
Bacteroides_xylanisolvens,Bacteroides_sp._D2,Undirected,0.893304298,0.893304298,pos
Bacteroides_xylanisolvens,Bacteroides_thetaiotaomicron,Undirected,0.803997358,0.803997358,pos
Bacteroides_xylanisolvens,Bacteroides_uniformis,Undirected,0.630385356,0.630385356,pos
Bacteroides_xylanisolvens,Candidatus_Bacteroides_timonensis,Undirected,0.700478169,0.700478169,pos
Bacteroides_xylanisolvens,Parabacteroides_distasonis,Undirected,0.730541452,0.730541452,pos
Bacteroides_xylanisolvens,Parabacteroides_goldsteinii,Undirected,0.74991699,0.74991699,pos
Bacteroides_xylanisolvens,Parabacteroides_gordonii,Undirected,0.773016119,0.773016119,pos
Bacteroides_xylanisolvens,Parabacteroides_sp._D26,Undirected,0.692672108,0.692672108,pos
Bacteroides_xylanisolvens,Parabacteroides_sp._HGS0025,Undirected,0.703507149,0.703507149,pos
Bacteroides_xylanisolvens,unclassified_g__Bacteroides,Undirected,0.789140267,0.789140267,pos
Bacteroides_xylanisolvens,unclassified_g__Parabacteroides,Undirected,0.724782338,0.724782338,pos
Bacteroides_xylanisolvens,unclassified_o__Bacteroidales,Undirected,0.782474765,0.782474765,pos
Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Undirected,0.735049448,0.735049448,pos
Bifidobacterium_adolescentis,Bifidobacterium_breve,Undirected,0.625535204,0.625535204,pos
Bifidobacterium_adolescentis,Bifidobacterium_catenulatum,Undirected,0.751476554,0.751476554,pos
Bifidobacterium_adolescentis,Bifidobacterium_kashiwanohense,Undirected,0.713414703,0.713414703,pos
Bifidobacterium_adolescentis,Bifidobacterium_longum,Undirected,0.612995614,0.612995614,pos
Bifidobacterium_adolescentis,Bifidobacterium_pseudocatenulatum,Undirected,0.647178981,0.647178981,pos
Bifidobacterium_adolescentis,unclassified_g__Bifidobacterium,Undirected,0.676932103,0.676932103,pos
Bifidobacterium_bifidum,Bifidobacterium_adolescentis,Undirected,0.735049448,0.735049448,pos
Bifidobacterium_bifidum,Bifidobacterium_breve,Undirected,0.746854133,0.746854133,pos
Bifidobacterium_bifidum,Bifidobacterium_catenulatum,Undirected,0.642546748,0.642546748,pos
Bifidobacterium_bifidum,Bifidobacterium_kashiwanohense,Undirected,0.678281386,0.678281386,pos
Bifidobacterium_bifidum,Bifidobacterium_longum,Undirected,0.718802039,0.718802039,pos
Bifidobacterium_bifidum,unclassified_g__Bifidobacterium,Undirected,0.747757527,0.747757527,pos
Bifidobacterium_breve,Bifidobacterium_adolescentis,Undirected,0.625535204,0.625535204,pos
Bifidobacterium_breve,Bifidobacterium_bifidum,Undirected,0.746854133,0.746854133,pos
Bifidobacterium_breve,Bifidobacterium_kashiwanohense,Undirected,0.690517946,0.690517946,pos
Bifidobacterium_breve,Bifidobacterium_longum,Undirected,0.910093128,0.910093128,pos
Bifidobacterium_breve,unclassified_g__Bifidobacterium,Undirected,0.928696861,0.928696861,pos
Bifidobacterium_catenulatum,Bifidobacterium_adolescentis,Undirected,0.751476554,0.751476554,pos
Bifidobacterium_catenulatum,Bifidobacterium_bifidum,Undirected,0.642546748,0.642546748,pos
Bifidobacterium_catenulatum,Bifidobacterium_kashiwanohense,Undirected,0.957097189,0.957097189,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum,Undirected,0.965871192,0.965871192,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.928291267,0.928291267,pos
Bifidobacterium_catenulatum,unclassified_g__Bifidobacterium,Undirected,0.676593188,0.676593188,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_adolescentis,Undirected,0.713414703,0.713414703,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_bifidum,Undirected,0.678281386,0.678281386,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_breve,Undirected,0.690517946,0.690517946,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_catenulatum,Undirected,0.957097189,0.957097189,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Undirected,0.66135151,0.66135151,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum,Undirected,0.941655913,0.941655913,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.891504912,0.891504912,pos
Bifidobacterium_kashiwanohense,unclassified_g__Bifidobacterium,Undirected,0.766445841,0.766445841,pos
Bifidobacterium_longum,Bifidobacterium_adolescentis,Undirected,0.612995614,0.612995614,pos
Bifidobacterium_longum,Bifidobacterium_bifidum,Undirected,0.718802039,0.718802039,pos
Bifidobacterium_longum,Bifidobacterium_breve,Undirected,0.910093128,0.910093128,pos
Bifidobacterium_longum,Bifidobacterium_kashiwanohense,Undirected,0.66135151,0.66135151,pos
Bifidobacterium_longum,unclassified_g__Bifidobacterium,Undirected,0.978458808,0.978458808,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_adolescentis,Undirected,0.647178981,0.647178981,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Undirected,0.965871192,0.965871192,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_kashiwanohense,Undirected,0.941655913,0.941655913,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.982137903,0.982137903,pos
Bifidobacterium_pseudocatenulatum,unclassified_g__Bifidobacterium,Undirected,0.605887591,0.605887591,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_catenulatum,Undirected,0.928291267,0.928291267,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_kashiwanohense,Undirected,0.891504912,0.891504912,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_pseudocatenulatum,Undirected,0.982137903,0.982137903,pos
Blautia_obeum,Anaerostipes_hadrus,Undirected,0.645997617,0.645997617,pos
Blautia_obeum,Blautia_sp._CAG237,Undirected,0.600650028,0.600650028,pos
Blautia_obeum,Blautia_sp._GD8,Undirected,0.791819412,0.791819412,pos
Blautia_obeum,Blautia_sp._KLE_1732,Undirected,0.760657671,0.760657671,pos
Blautia_obeum,Blautia_sp._Marseille.P2398,Undirected,0.934819075,0.934819075,pos
Blautia_obeum,Blautia_wexlerae,Undirected,0.917102089,0.917102089,pos
Blautia_obeum,Coprococcus_comes,Undirected,0.680388935,0.680388935,pos
Blautia_obeum,Dorea_formicigenerans,Undirected,0.866404182,0.866404182,pos
Blautia_obeum,Dorea_longicatena,Undirected,0.865515993,0.865515993,pos
Blautia_obeum,Eubacterium_hallii,Undirected,0.726437664,0.726437664,pos
Blautia_obeum,Firmicutes_bacterium_CAG227,Undirected,0.607856813,0.607856813,pos
Blautia_obeum,Fusicatenibacter_saccharivorans,Undirected,0.759693999,0.759693999,pos
Blautia_obeum,Peptoclostridium_difficile,Undirected,0.607575439,0.607575439,pos
Blautia_obeum,Ruminococcus_sp._5_1_39BFAA,Undirected,0.899709681,0.899709681,pos
Blautia_obeum,Ruminococcus_torques,Undirected,0.74829938,0.74829938,pos
Blautia_obeum,unclassified_g__Blautia,Undirected,0.910420794,0.910420794,pos
Blautia_obeum,unclassified_o__Clostridiales,Undirected,0.717847238,0.717847238,pos
Blautia_sp._CAG237,Blautia_obeum,Undirected,0.600650028,0.600650028,pos
Blautia_sp._CAG237,Firmicutes_bacterium_CAG227,Undirected,0.635776321,0.635776321,pos
Blautia_sp._CAG257,Anaerostipes_caccae,Undirected,0.615385918,0.615385918,pos
Blautia_sp._CAG257,Blautia_sp._Marseille.P2398,Undirected,0.62603478,0.62603478,pos
Blautia_sp._CAG257,Blautia_wexlerae,Undirected,0.659694304,0.659694304,pos
Blautia_sp._CAG257,Peptoclostridium_difficile,Undirected,0.634456338,0.634456338,pos
Blautia_sp._CAG257,Ruminococcus_gnavus,Undirected,0.641056291,0.641056291,pos
Blautia_sp._CAG257,Ruminococcus_sp._5_1_39BFAA,Undirected,0.610672834,0.610672834,pos
Blautia_sp._CAG257,Tyzzerella_nexilis,Undirected,0.681923897,0.681923897,pos
Blautia_sp._CAG257,unclassified_g__Eggerthella,Undirected,0.613008401,0.613008401,pos
Blautia_sp._CAG257,unclassified_g__Fusicatenibacter,Undirected,0.651867047,0.651867047,pos
Blautia_sp._CAG257,unclassified_o__Clostridiales,Undirected,0.698170522,0.698170522,pos
Blautia_sp._CAG37,Eubacterium_hallii,Undirected,0.634426446,0.634426446,pos
Blautia_sp._CAG37,Eubacterium_sp._CAG146,Undirected,0.607005536,0.607005536,pos
Blautia_sp._CAG37,Fusicatenibacter_saccharivorans,Undirected,0.782347547,0.782347547,pos
Blautia_sp._GD8,Blautia_obeum,Undirected,0.791819412,0.791819412,pos
Blautia_sp._GD8,Blautia_sp._KLE_1732,Undirected,0.934231283,0.934231283,pos
Blautia_sp._GD8,Blautia_sp._Marseille.P2398,Undirected,0.74522042,0.74522042,pos
Blautia_sp._GD8,Blautia_wexlerae,Undirected,0.740349817,0.740349817,pos
Blautia_sp._GD8,Dorea_formicigenerans,Undirected,0.662139017,0.662139017,pos
Blautia_sp._GD8,Dorea_longicatena,Undirected,0.780418937,0.780418937,pos
Blautia_sp._GD8,Eubacterium_hallii,Undirected,0.643239491,0.643239491,pos
Blautia_sp._GD8,Firmicutes_bacterium_CAG227,Undirected,0.608830913,0.608830913,pos
Blautia_sp._GD8,Parabacteroides_gordonii,Undirected,0.608308141,-0.608308141,neg
Blautia_sp._GD8,Ruminococcus_sp._5_1_39BFAA,Undirected,0.742315683,0.742315683,pos
Blautia_sp._GD8,unclassified_g__Blautia,Undirected,0.874518356,0.874518356,pos
Blautia_sp._KLE_1732,Blautia_obeum,Undirected,0.760657671,0.760657671,pos
Blautia_sp._KLE_1732,Blautia_sp._GD8,Undirected,0.934231283,0.934231283,pos
Blautia_sp._KLE_1732,Blautia_sp._Marseille.P2398,Undirected,0.71448329,0.71448329,pos
Blautia_sp._KLE_1732,Blautia_wexlerae,Undirected,0.720314562,0.720314562,pos
Blautia_sp._KLE_1732,Dorea_formicigenerans,Undirected,0.658769922,0.658769922,pos
Blautia_sp._KLE_1732,Dorea_longicatena,Undirected,0.732750429,0.732750429,pos
Blautia_sp._KLE_1732,Eubacterium_hallii,Undirected,0.636453624,0.636453624,pos
Blautia_sp._KLE_1732,Ruminococcus_sp._5_1_39BFAA,Undirected,0.70408154,0.70408154,pos
Blautia_sp._KLE_1732,unclassified_g__Blautia,Undirected,0.866171311,0.866171311,pos
Blautia_sp._Marseille.P2398,Anaerostipes_hadrus,Undirected,0.685565004,0.685565004,pos
Blautia_sp._Marseille.P2398,Blautia_obeum,Undirected,0.934819075,0.934819075,pos
Blautia_sp._Marseille.P2398,Blautia_sp._CAG257,Undirected,0.62603478,0.62603478,pos
Blautia_sp._Marseille.P2398,Blautia_sp._GD8,Undirected,0.74522042,0.74522042,pos
Blautia_sp._Marseille.P2398,Blautia_sp._KLE_1732,Undirected,0.71448329,0.71448329,pos
Blautia_sp._Marseille.P2398,Blautia_wexlerae,Undirected,0.972342215,0.972342215,pos
Blautia_sp._Marseille.P2398,Coprococcus_comes,Undirected,0.671582819,0.671582819,pos
Blautia_sp._Marseille.P2398,Dorea_formicigenerans,Undirected,0.827114452,0.827114452,pos
Blautia_sp._Marseille.P2398,Dorea_longicatena,Undirected,0.744209811,0.744209811,pos
Blautia_sp._Marseille.P2398,Eubacterium_hallii,Undirected,0.674524976,0.674524976,pos
Blautia_sp._Marseille.P2398,Fusicatenibacter_saccharivorans,Undirected,0.770140176,0.770140176,pos
Blautia_sp._Marseille.P2398,Peptoclostridium_difficile,Undirected,0.602418677,0.602418677,pos
Blautia_sp._Marseille.P2398,Ruminococcus_sp._5_1_39BFAA,Undirected,0.950514951,0.950514951,pos
Blautia_sp._Marseille.P2398,Ruminococcus_torques,Undirected,0.778078257,0.778078257,pos
Blautia_sp._Marseille.P2398,unclassified_g__Blautia,Undirected,0.919384631,0.919384631,pos
Blautia_sp._Marseille.P2398,unclassified_o__Clostridiales,Undirected,0.755223517,0.755223517,pos
Blautia_wexlerae,Anaerostipes_hadrus,Undirected,0.653373845,0.653373845,pos
Blautia_wexlerae,Blautia_obeum,Undirected,0.917102089,0.917102089,pos
Blautia_wexlerae,Blautia_sp._CAG257,Undirected,0.659694304,0.659694304,pos
Blautia_wexlerae,Blautia_sp._GD8,Undirected,0.740349817,0.740349817,pos
Blautia_wexlerae,Blautia_sp._KLE_1732,Undirected,0.720314562,0.720314562,pos
Blautia_wexlerae,Blautia_sp._Marseille.P2398,Undirected,0.972342215,0.972342215,pos
Blautia_wexlerae,Coprococcus_comes,Undirected,0.657440946,0.657440946,pos
Blautia_wexlerae,Dorea_formicigenerans,Undirected,0.794168518,0.794168518,pos
Blautia_wexlerae,Dorea_longicatena,Undirected,0.702575548,0.702575548,pos
Blautia_wexlerae,Eubacterium_hallii,Undirected,0.635982043,0.635982043,pos
Blautia_wexlerae,Fusicatenibacter_saccharivorans,Undirected,0.745258544,0.745258544,pos
Blautia_wexlerae,Peptoclostridium_difficile,Undirected,0.649788283,0.649788283,pos
Blautia_wexlerae,Ruminococcus_sp._5_1_39BFAA,Undirected,0.95796156,0.95796156,pos
Blautia_wexlerae,Ruminococcus_torques,Undirected,0.791588004,0.791588004,pos
Blautia_wexlerae,unclassified_g__Blautia,Undirected,0.914758316,0.914758316,pos
Blautia_wexlerae,unclassified_o__Clostridiales,Undirected,0.786736099,0.786736099,pos
butyrate.producing_bacterium_SS3.4,Clostridium_sp._CAG43,Undirected,0.623403804,0.623403804,pos
butyrate.producing_bacterium_SS3.4,Lachnospira_pectinoschiza,Undirected,0.666073609,0.666073609,pos
butyrate.producing_bacterium_SS3.4,Roseburia_sp._CAG197,Undirected,0.630717451,0.630717451,pos
Butyricicoccus_pullicaecorum,Clostridium_bolteae,Undirected,0.684264755,0.684264755,pos
Butyricicoccus_pullicaecorum,Clostridium_clostridioforme,Undirected,0.763627609,0.763627609,pos
Butyricicoccus_pullicaecorum,Clostridium_innocuum,Undirected,0.816083299,0.816083299,pos
Butyricicoccus_pullicaecorum,Clostridium_symbiosum,Undirected,0.78280988,0.78280988,pos
