Source,Target,Type,Weight,r-vlue,sign
Bifidobacterium_bifidum,Bifidobacterium_breve,Undirected,0.812829473,0.812829473,pos
Bifidobacterium_bifidum,Bifidobacterium_catenulatum,Undirected,0.77976283,0.77976283,pos
Bifidobacterium_bifidum,Bifidobacterium_kashiwanohense,Undirected,0.78782975,0.78782975,pos
Bifidobacterium_bifidum,Bifidobacterium_longum,Undirected,0.781820139,0.781820139,pos
Bifidobacterium_bifidum,Bifidobacterium_pseudocatenulatum,Undirected,0.75174762,0.75174762,pos
Bifidobacterium_bifidum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.723236912,0.723236912,pos
Bifidobacterium_bifidum,unclassified_g__Bifidobacterium,Undirected,0.80371178,0.80371178,pos
Bifidobacterium_breve,Anaerostipes_caccae,Undirected,0.602612028,0.602612028,pos
Bifidobacterium_breve,Bifidobacterium_adolescentis,Undirected,0.816442422,0.816442422,pos
Bifidobacterium_breve,Bifidobacterium_bifidum,Undirected,0.812829473,0.812829473,pos
Bifidobacterium_breve,Bifidobacterium_catenulatum,Undirected,0.790390698,0.790390698,pos
Bifidobacterium_breve,Bifidobacterium_kashiwanohense,Undirected,0.80096408,0.80096408,pos
Bifidobacterium_breve,Bifidobacterium_longum,Undirected,0.932776069,0.932776069,pos
Bifidobacterium_breve,Bifidobacterium_pseudocatenulatum,Undirected,0.751320004,0.751320004,pos
Bifidobacterium_breve,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.718405668,0.718405668,pos
Bifidobacterium_breve,Eggerthella_lenta,Undirected,0.65415696,0.65415696,pos
Bifidobacterium_breve,unclassified_g__Bifidobacterium,Undirected,0.928762233,0.928762233,pos
Bifidobacterium_breve,unclassified_g__Eggerthella,Undirected,0.631871066,0.631871066,pos
Bifidobacterium_catenulatum,Bifidobacterium_adolescentis,Undirected,0.906971964,0.906971964,pos
Bifidobacterium_catenulatum,Bifidobacterium_bifidum,Undirected,0.77976283,0.77976283,pos
Bifidobacterium_catenulatum,Bifidobacterium_breve,Undirected,0.790390698,0.790390698,pos
Bifidobacterium_catenulatum,Bifidobacterium_kashiwanohense,Undirected,0.97127471,0.97127471,pos
Bifidobacterium_catenulatum,Bifidobacterium_longum,Undirected,0.748835867,0.748835867,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum,Undirected,0.979972637,0.979972637,pos
Bifidobacterium_catenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.96248294,0.96248294,pos
Bifidobacterium_catenulatum,unclassified_g__Bifidobacterium,Undirected,0.827769531,0.827769531,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_adolescentis,Undirected,0.90111202,0.90111202,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_bifidum,Undirected,0.78782975,0.78782975,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_breve,Undirected,0.80096408,0.80096408,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_catenulatum,Undirected,0.97127471,0.97127471,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Undirected,0.750345078,0.750345078,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum,Undirected,0.967155998,0.967155998,pos
Bifidobacterium_kashiwanohense,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.955198153,0.955198153,pos
Bifidobacterium_kashiwanohense,unclassified_g__Bifidobacterium,Undirected,0.81692815,0.81692815,pos
Bifidobacterium_longum,Bifidobacterium_adolescentis,Undirected,0.775006205,0.775006205,pos
Bifidobacterium_longum,Bifidobacterium_bifidum,Undirected,0.781820139,0.781820139,pos
Bifidobacterium_longum,Bifidobacterium_breve,Undirected,0.932776069,0.932776069,pos
Bifidobacterium_longum,Bifidobacterium_catenulatum,Undirected,0.748835867,0.748835867,pos
Bifidobacterium_longum,Bifidobacterium_kashiwanohense,Undirected,0.750345078,0.750345078,pos
Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Undirected,0.711280097,0.711280097,pos
Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.677754042,0.677754042,pos
Bifidobacterium_longum,Eggerthella_lenta,Undirected,0.617819529,0.617819529,pos
Bifidobacterium_longum,unclassified_g__Bifidobacterium,Undirected,0.960648751,0.960648751,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_adolescentis,Undirected,0.893271426,0.893271426,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_bifidum,Undirected,0.75174762,0.75174762,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_breve,Undirected,0.751320004,0.751320004,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Undirected,0.979972637,0.979972637,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_kashiwanohense,Undirected,0.967155998,0.967155998,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_longum,Undirected,0.711280097,0.711280097,pos
Bifidobacterium_pseudocatenulatum,Bifidobacterium_pseudocatenulatum_CAG263,Undirected,0.983414328,0.983414328,pos
Bifidobacterium_pseudocatenulatum,unclassified_g__Bifidobacterium,Undirected,0.800830083,0.800830083,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_adolescentis,Undirected,0.870875435,0.870875435,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_bifidum,Undirected,0.723236912,0.723236912,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_breve,Undirected,0.718405668,0.718405668,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_catenulatum,Undirected,0.96248294,0.96248294,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_kashiwanohense,Undirected,0.955198153,0.955198153,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_longum,Undirected,0.677754042,0.677754042,pos
Bifidobacterium_pseudocatenulatum_CAG263,Bifidobacterium_pseudocatenulatum,Undirected,0.983414328,0.983414328,pos
Bifidobacterium_pseudocatenulatum_CAG263,unclassified_g__Bifidobacterium,Undirected,0.7674139,0.7674139,pos
Bilophila_wadsworthia,Alistipes_putredinis,Undirected,0.603755152,0.603755152,pos
Blautia_obeum,Anaerostipes_hadrus,Undirected,0.77561343,0.77561343,pos
Blautia_obeum,Blautia_sp._GD8,Undirected,0.770211817,0.770211817,pos
Blautia_obeum,Blautia_sp._KLE_1732,Undirected,0.781450012,0.781450012,pos
Blautia_obeum,Blautia_sp._Marseille.P2398,Undirected,0.909785031,0.909785031,pos
Blautia_obeum,Blautia_wexlerae,Undirected,0.898385713,0.898385713,pos
Blautia_obeum,Dorea_formicigenerans,Undirected,0.724888844,0.724888844,pos
Blautia_obeum,Dorea_longicatena,Undirected,0.720909649,0.720909649,pos
Blautia_obeum,Eubacterium_desmolans,Undirected,0.606248164,0.606248164,pos
Blautia_obeum,Eubacterium_hallii,Undirected,0.688834033,0.688834033,pos
Blautia_obeum,Eubacterium_sp._CAG146,Undirected,0.622283561,0.622283561,pos
Blautia_obeum,Firmicutes_bacterium_CAG227,Undirected,0.604561847,0.604561847,pos
Blautia_obeum,Fusicatenibacter_saccharivorans,Undirected,0.72214931,0.72214931,pos
Blautia_obeum,Ruminococcus_faecis,Undirected,0.631323662,0.631323662,pos
Blautia_obeum,Ruminococcus_sp._5_1_39BFAA,Undirected,0.878480112,0.878480112,pos
Blautia_obeum,unclassified_g__Blautia,Undirected,0.878982887,0.878982887,pos
Blautia_sp._CAG237,Blautia_sp._GD8,Undirected,0.6828932,0.6828932,pos
Blautia_sp._CAG237,Blautia_sp._KLE_1732,Undirected,0.628372258,0.628372258,pos
Blautia_sp._CAG237,Firmicutes_bacterium_CAG227,Undirected,0.634978938,0.634978938,pos
Blautia_sp._CAG257,Ruminococcus_gnavus,Undirected,0.611380698,0.611380698,pos
Blautia_sp._CAG257,Ruminococcus_gnavus_CAG126,Undirected,0.626853297,0.626853297,pos
Blautia_sp._CAG257,unclassified_g__Blautia,Undirected,0.62715911,0.62715911,pos
Blautia_sp._CAG37,Eubacterium_hallii,Undirected,0.632488179,0.632488179,pos
Blautia_sp._CAG37,Firmicutes_bacterium_CAG41,Undirected,0.667399245,0.667399245,pos
Blautia_sp._CAG37,Fusicatenibacter_saccharivorans,Undirected,0.862478998,0.862478998,pos
Blautia_sp._GD8,Anaerostipes_hadrus,Undirected,0.638223213,0.638223213,pos
Blautia_sp._GD8,Blautia_obeum,Undirected,0.770211817,0.770211817,pos
Blautia_sp._GD8,Blautia_sp._CAG237,Undirected,0.6828932,0.6828932,pos
Blautia_sp._GD8,Blautia_sp._KLE_1732,Undirected,0.917126714,0.917126714,pos
Blautia_sp._GD8,Blautia_sp._Marseille.P2398,Undirected,0.68060232,0.68060232,pos
Blautia_sp._GD8,Blautia_wexlerae,Undirected,0.696012307,0.696012307,pos
Blautia_sp._GD8,Dorea_formicigenerans,Undirected,0.626577045,0.626577045,pos
Blautia_sp._GD8,Dorea_longicatena,Undirected,0.692177207,0.692177207,pos
Blautia_sp._GD8,Eubacterium_hallii,Undirected,0.627989175,0.627989175,pos
Blautia_sp._GD8,Fusicatenibacter_saccharivorans,Undirected,0.702805755,0.702805755,pos
Blautia_sp._GD8,Ruminococcus_sp._5_1_39BFAA,Undirected,0.622367194,0.622367194,pos
Blautia_sp._GD8,unclassified_g__Blautia,Undirected,0.846802316,0.846802316,pos
Blautia_sp._KLE_1732,Anaerostipes_hadrus,Undirected,0.640185132,0.640185132,pos
Blautia_sp._KLE_1732,Blautia_obeum,Undirected,0.781450012,0.781450012,pos
Blautia_sp._KLE_1732,Blautia_sp._CAG237,Undirected,0.628372258,0.628372258,pos
Blautia_sp._KLE_1732,Blautia_sp._GD8,Undirected,0.917126714,0.917126714,pos
Blautia_sp._KLE_1732,Blautia_sp._Marseille.P2398,Undirected,0.675219645,0.675219645,pos
Blautia_sp._KLE_1732,Blautia_wexlerae,Undirected,0.701367463,0.701367463,pos
Blautia_sp._KLE_1732,Dorea_formicigenerans,Undirected,0.667025685,0.667025685,pos
Blautia_sp._KLE_1732,Dorea_longicatena,Undirected,0.717051807,0.717051807,pos
Blautia_sp._KLE_1732,Fusicatenibacter_saccharivorans,Undirected,0.685275202,0.685275202,pos
Blautia_sp._KLE_1732,Ruminococcus_sp._5_1_39BFAA,Undirected,0.647917028,0.647917028,pos
Blautia_sp._KLE_1732,unclassified_g__Blautia,Undirected,0.900278193,0.900278193,pos
Blautia_sp._Marseille.P2398,Anaerostipes_hadrus,Undirected,0.751652574,0.751652574,pos
Blautia_sp._Marseille.P2398,Blautia_obeum,Undirected,0.909785031,0.909785031,pos
Blautia_sp._Marseille.P2398,Blautia_sp._GD8,Undirected,0.68060232,0.68060232,pos
Blautia_sp._Marseille.P2398,Blautia_sp._KLE_1732,Undirected,0.675219645,0.675219645,pos
Blautia_sp._Marseille.P2398,Blautia_wexlerae,Undirected,0.941266921,0.941266921,pos
Blautia_sp._Marseille.P2398,Coprococcus_comes,Undirected,0.635625941,0.635625941,pos
Blautia_sp._Marseille.P2398,Dorea_formicigenerans,Undirected,0.734446784,0.734446784,pos
Blautia_sp._Marseille.P2398,Dorea_longicatena,Undirected,0.716009076,0.716009076,pos
Blautia_sp._Marseille.P2398,Eubacterium_hallii,Undirected,0.708336991,0.708336991,pos
Blautia_sp._Marseille.P2398,Eubacterium_sp._CAG146,Undirected,0.662615346,0.662615346,pos
Blautia_sp._Marseille.P2398,Fusicatenibacter_saccharivorans,Undirected,0.661847295,0.661847295,pos
Blautia_sp._Marseille.P2398,Ruminococcus_faecis,Undirected,0.637859778,0.637859778,pos
Blautia_sp._Marseille.P2398,Ruminococcus_sp._5_1_39BFAA,Undirected,0.899962456,0.899962456,pos
Blautia_sp._Marseille.P2398,unclassified_g__Blautia,Undirected,0.840959268,0.840959268,pos
Blautia_wexlerae,Anaerostipes_hadrus,Undirected,0.73597542,0.73597542,pos
Blautia_wexlerae,Blautia_obeum,Undirected,0.898385713,0.898385713,pos
Blautia_wexlerae,Blautia_sp._GD8,Undirected,0.696012307,0.696012307,pos
Blautia_wexlerae,Blautia_sp._KLE_1732,Undirected,0.701367463,0.701367463,pos
Blautia_wexlerae,Blautia_sp._Marseille.P2398,Undirected,0.941266921,0.941266921,pos
Blautia_wexlerae,Coprococcus_comes,Undirected,0.64077539,0.64077539,pos
Blautia_wexlerae,Dorea_formicigenerans,Undirected,0.74958399,0.74958399,pos
Blautia_wexlerae,Dorea_longicatena,Undirected,0.690836835,0.690836835,pos
Blautia_wexlerae,Eubacterium_desmolans,Undirected,0.623661048,0.623661048,pos
Blautia_wexlerae,Eubacterium_hallii,Undirected,0.750116332,0.750116332,pos
Blautia_wexlerae,Eubacterium_sp._CAG146,Undirected,0.709776485,0.709776485,pos
Blautia_wexlerae,Firmicutes_bacterium_CAG227,Undirected,0.632474741,0.632474741,pos
Blautia_wexlerae,Fusicatenibacter_saccharivorans,Undirected,0.737762655,0.737762655,pos
Blautia_wexlerae,Ruminococcus_faecis,Undirected,0.678899551,0.678899551,pos
Blautia_wexlerae,Ruminococcus_sp._5_1_39BFAA,Undirected,0.926598874,0.926598874,pos
Blautia_wexlerae,unclassified_g__Blautia,Undirected,0.842907221,0.842907221,pos
butyrate.producing_bacterium_SS3.4,Roseburia_intestinalis,Undirected,0.609822892,0.609822892,pos
Butyricicoccus_pullicaecorum,Ruminococcaceae_bacterium_AM2,Undirected,0.643402277,0.643402277,pos
Butyricicoccus_pullicaecorum,Ruminococcaceae_bacterium_D16,Undirected,0.612841886,0.612841886,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_indistinctus,Undirected,0.625806251,0.625806251,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_obesi,Undirected,0.700861891,0.700861891,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_putredinis,Undirected,0.671186154,0.671186154,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_putredinis_CAG67,Undirected,0.691385995,0.691385995,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_shahii,Undirected,0.613502824,0.613502824,pos
Candidatus_Alistipes_marseilloanorexicus,Alistipes_sp._CAG53,Undirected,0.621107963,0.621107963,pos
Candidatus_Bacteroides_timonensis,Bacteroides_cellulosilyticus,Undirected,0.724317221,0.724317221,pos
Candidatus_Bacteroides_timonensis,Bacteroides_intestinalis,Undirected,0.781821044,0.781821044,pos
Candidatus_Bacteroides_timonensis,Bacteroides_intestinalis_CAG315,Undirected,0.780899127,0.780899127,pos
Citrobacter_freundii,Citrobacter_pasteurii,Undirected,0.896822585,0.896822585,pos
Citrobacter_freundii,Citrobacter_sp._FDAARGOS_156,Undirected,0.966027818,0.966027818,pos
Citrobacter_freundii,Citrobacter_sp._MGH100,Undirected,0.903613459,0.903613459,pos
Citrobacter_freundii,Enterobacter_cloacae,Undirected,0.896872704,0.896872704,pos
Citrobacter_freundii,Escherichia_albertii,Undirected,0.82320301,0.82320301,pos
Citrobacter_freundii,Escherichia_coli,Undirected,0.8259818,0.8259818,pos
Citrobacter_freundii,Klebsiella_oxytoca,Undirected,0.89110328,0.89110328,pos
Citrobacter_freundii,Klebsiella_pneumoniae,Undirected,0.81440968,0.81440968,pos
Citrobacter_freundii,Salmonella_enterica,Undirected,0.932883993,0.932883993,pos
Citrobacter_freundii,Shigella_dysenteriae,Undirected,0.816027584,0.816027584,pos
Citrobacter_freundii,Shigella_sonnei,Undirected,0.825915493,0.825915493,pos
Citrobacter_freundii,unclassified_f__Enterobacteriaceae,Undirected,0.903985059,0.903985059,pos
Citrobacter_freundii,unclassified_g__Citrobacter,Undirected,0.96756006,0.96756006,pos
Citrobacter_freundii,unclassified_g__Enterobacter,Undirected,0.875680795,0.875680795,pos
Citrobacter_freundii,unclassified_g__Escherichia,Undirected,0.786980314,0.786980314,pos
Citrobacter_freundii,unclassified_g__Klebsiella,Undirected,0.775127371,0.775127371,pos
Citrobacter_freundii,unclassified_p__Proteobacteria,Undirected,0.848476313,0.848476313,pos
Citrobacter_pasteurii,Citrobacter_freundii,Undirected,0.896822585,0.896822585,pos
Citrobacter_pasteurii,Citrobacter_sp._FDAARGOS_156,Undirected,0.917963424,0.917963424,pos
Citrobacter_pasteurii,Citrobacter_sp._MGH100,Undirected,0.914311154,0.914311154,pos
Citrobacter_pasteurii,Enterobacter_cloacae,Undirected,0.795062782,0.795062782,pos
Citrobacter_pasteurii,Escherichia_albertii,Undirected,0.678991558,0.678991558,pos
Citrobacter_pasteurii,Escherichia_coli,Undirected,0.68103161,0.68103161,pos
Citrobacter_pasteurii,Klebsiella_oxytoca,Undirected,0.828272828,0.828272828,pos
Citrobacter_pasteurii,Klebsiella_pneumoniae,Undirected,0.735691624,0.735691624,pos
Citrobacter_pasteurii,Salmonella_enterica,Undirected,0.837266191,0.837266191,pos
Citrobacter_pasteurii,Shigella_dysenteriae,Undirected,0.673647994,0.673647994,pos
Citrobacter_pasteurii,Shigella_sonnei,Undirected,0.683391298,0.683391298,pos
Citrobacter_pasteurii,unclassified_f__Enterobacteriaceae,Undirected,0.77445478,0.77445478,pos
Citrobacter_pasteurii,unclassified_g__Citrobacter,Undirected,0.913767242,0.913767242,pos
Citrobacter_pasteurii,unclassified_g__Enterobacter,Undirected,0.771736902,0.771736902,pos
Citrobacter_pasteurii,unclassified_g__Escherichia,Undirected,0.627474005,0.627474005,pos
Citrobacter_pasteurii,unclassified_g__Klebsiella,Undirected,0.710806998,0.710806998,pos
Citrobacter_pasteurii,unclassified_p__Proteobacteria,Undirected,0.705057744,0.705057744,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_freundii,Undirected,0.966027818,0.966027818,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_pasteurii,Undirected,0.917963424,0.917963424,pos
Citrobacter_sp._FDAARGOS_156,Citrobacter_sp._MGH100,Undirected,0.923837739,0.923837739,pos
Citrobacter_sp._FDAARGOS_156,Enterobacter_cloacae,Undirected,0.886994553,0.886994553,pos
Citrobacter_sp._FDAARGOS_156,Escherichia_albertii,Undirected,0.812650988,0.812650988,pos
Citrobacter_sp._FDAARGOS_156,Escherichia_coli,Undirected,0.81983926,0.81983926,pos
Citrobacter_sp._FDAARGOS_156,Klebsiella_oxytoca,Undirected,0.894190318,0.894190318,pos
Citrobacter_sp._FDAARGOS_156,Klebsiella_pneumoniae,Undirected,0.819393536,0.819393536,pos
Citrobacter_sp._FDAARGOS_156,Salmonella_enterica,Undirected,0.928334312,0.928334312,pos
Citrobacter_sp._FDAARGOS_156,Shigella_dysenteriae,Undirected,0.809636748,0.809636748,pos
Citrobacter_sp._FDAARGOS_156,Shigella_sonnei,Undirected,0.818454036,0.818454036,pos
Citrobacter_sp._FDAARGOS_156,unclassified_f__Enterobacteriaceae,Undirected,0.893431349,0.893431349,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Citrobacter,Undirected,0.956964132,0.956964132,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Enterobacter,Undirected,0.859683688,0.859683688,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Escherichia,Undirected,0.769888067,0.769888067,pos
Citrobacter_sp._FDAARGOS_156,unclassified_g__Klebsiella,Undirected,0.777570843,0.777570843,pos
Citrobacter_sp._FDAARGOS_156,unclassified_p__Proteobacteria,Undirected,0.83652465,0.83652465,pos
Citrobacter_sp._MGH100,Citrobacter_freundii,Undirected,0.903613459,0.903613459,pos
Citrobacter_sp._MGH100,Citrobacter_pasteurii,Undirected,0.914311154,0.914311154,pos
Citrobacter_sp._MGH100,Citrobacter_sp._FDAARGOS_156,Undirected,0.923837739,0.923837739,pos
Citrobacter_sp._MGH100,Enterobacter_cloacae,Undirected,0.797754677,0.797754677,pos
Citrobacter_sp._MGH100,Escherichia_albertii,Undirected,0.680471139,0.680471139,pos
Citrobacter_sp._MGH100,Escherichia_coli,Undirected,0.683428254,0.683428254,pos
Citrobacter_sp._MGH100,Klebsiella_oxytoca,Undirected,0.82305982,0.82305982,pos
Citrobacter_sp._MGH100,Klebsiella_pneumoniae,Undirected,0.743343736,0.743343736,pos
Citrobacter_sp._MGH100,Salmonella_enterica,Undirected,0.842286022,0.842286022,pos
Citrobacter_sp._MGH100,Shigella_dysenteriae,Undirected,0.666396219,0.666396219,pos
Citrobacter_sp._MGH100,Shigella_sonnei,Undirected,0.686296815,0.686296815,pos
Citrobacter_sp._MGH100,unclassified_f__Enterobacteriaceae,Undirected,0.782885585,0.782885585,pos
Citrobacter_sp._MGH100,unclassified_g__Citrobacter,Undirected,0.917578754,0.917578754,pos
Citrobacter_sp._MGH100,unclassified_g__Enterobacter,Undirected,0.771834569,0.771834569,pos
Citrobacter_sp._MGH100,unclassified_g__Escherichia,Undirected,0.625267598,0.625267598,pos
Citrobacter_sp._MGH100,unclassified_g__Klebsiella,Undirected,0.720054435,0.720054435,pos
Citrobacter_sp._MGH100,unclassified_p__Proteobacteria,Undirected,0.710524329,0.710524329,pos
Clostridia_bacterium_UC5.1.1D1,Eubacterium_desmolans,Undirected,0.901992063,0.901992063,pos
Clostridiaceae_bacterium_MS3,unclassified_g__Fusicatenibacter,Undirected,0.939806126,0.939806126,pos
Clostridium_bolteae,Clostridium_clostridioforme,Undirected,0.904116965,0.904116965,pos
Clostridium_bolteae,Clostridium_innocuum,Undirected,0.683038105,0.683038105,pos
Clostridium_bolteae,Ruminococcus_gnavus,Undirected,0.618719327,0.618719327,pos
Clostridium_bolteae,Ruminococcus_gnavus_CAG126,Undirected,0.604589607,0.604589607,pos
Clostridium_bolteae,unclassified_o__Clostridiales,Undirected,0.75193671,0.75193671,pos
Clostridium_clostridioforme,Clostridium_bolteae,Undirected,0.904116965,0.904116965,pos
Clostridium_clostridioforme,Clostridium_innocuum,Undirected,0.738630074,0.738630074,pos
Clostridium_clostridioforme,Peptoclostridium_difficile,Undirected,0.63216517,0.63216517,pos
Clostridium_clostridioforme,Ruminococcus_gnavus,Undirected,0.634486163,0.634486163,pos
Clostridium_clostridioforme,Ruminococcus_gnavus_CAG126,Undirected,0.622638737,0.622638737,pos
Clostridium_clostridioforme,unclassified_o__Clostridiales,Undirected,0.773018723,0.773018723,pos
Clostridium_hathewayi_CAG224,Clostridium_symbiosum,Undirected,0.628169891,0.628169891,pos
Clostridium_hathewayi_CAG224,Hungatella_hathewayi,Undirected,0.850447387,0.850447387,pos
Clostridium_innocuum,Clostridium_bolteae,Undirected,0.683038105,0.683038105,pos
Clostridium_innocuum,Clostridium_clostridioforme,Undirected,0.738630074,0.738630074,pos
Clostridium_innocuum,Peptoclostridium_difficile,Undirected,0.710382101,0.710382101,pos
Clostridium_innocuum,Ruminococcus_gnavus,Undirected,0.603826965,0.603826965,pos
Clostridium_innocuum,Tyzzerella_nexilis,Undirected,0.667613589,0.667613589,pos
Clostridium_innocuum,unclassified_o__Clostridiales,Undirected,0.708611669,0.708611669,pos
Clostridium_sp._ATCC_BAA.442,Flavonifractor_plautii,Undirected,0.93847334,0.93847334,pos
Clostridium_sp._CAG138,Clostridium_sp._CAG226,Undirected,0.685399852,0.685399852,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG110,Undirected,0.662755049,0.662755049,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG124,Undirected,0.739204904,0.739204904,pos
Clostridium_sp._CAG138,Firmicutes_bacterium_CAG170,Undirected,0.727233532,0.727233532,pos
Clostridium_sp._CAG138,Intestinimonas_butyriciproducens,Undirected,0.642689482,0.642689482,pos
Clostridium_sp._CAG138,Ruminococcus_sp._CAG177,Undirected,0.675904766,0.675904766,pos
Clostridium_sp._CAG138,Ruminococcus_sp._CAG488,Undirected,0.66073724,0.66073724,pos
Clostridium_sp._CAG217,Anaerotruncus_sp._CAG528,Undirected,0.662779822,0.662779822,pos
Clostridium_sp._CAG217,Firmicutes_bacterium_CAG341,Undirected,0.618385665,0.618385665,pos
Clostridium_sp._CAG226,Clostridium_sp._CAG138,Undirected,0.685399852,0.685399852,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG110,Undirected,0.80540589,0.80540589,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG124,Undirected,0.742770643,0.742770643,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG129,Undirected,0.700920994,0.700920994,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG170,Undirected,0.74782286,0.74782286,pos
Clostridium_sp._CAG226,Firmicutes_bacterium_CAG176,Undirected,0.760412148,0.760412148,pos
Clostridium_sp._CAG226,Intestinimonas_butyriciproducens,Undirected,0.624342831,0.624342831,pos
Clostridium_sp._CAG226,Intestinimonas_sp._GD2,Undirected,0.625166474,0.625166474,pos
Clostridium_sp._CAG226,Oscillibacter_sp._CAG241,Undirected,0.747246559,0.747246559,pos
Clostridium_sp._CAG226,Oscillibacter_sp._ER4,Undirected,0.602274183,0.602274183,pos
Clostridium_sp._CAG226,Ruminococcus_sp._CAG177,Undirected,0.661533241,0.661533241,pos
Clostridium_sp._CAG226,Ruminococcus_sp._CAG488,Undirected,0.62288091,0.62288091,pos
Clostridium_sp._CAG302,Firmicutes_bacterium_CAG321,Undirected,0.644859769,0.644859769,pos
Clostridium_sp._CAG91,Firmicutes_bacterium_CAG65,Undirected,0.908440567,0.908440567,pos
Clostridium_sp._GD3,Ruminococcaceae_bacterium_D16,Undirected,0.722084275,0.722084275,pos
Clostridium_symbiosum,Clostridium_hathewayi_CAG224,Undirected,0.628169891,0.628169891,pos
Clostridium_symbiosum,Hungatella_hathewayi,Undirected,0.643376874,0.643376874,pos
Clostridium_symbiosum,unclassified_o__Clostridiales,Undirected,0.632439711,0.632439711,pos
Collinsella_aerofaciens,Collinsella_sp._4_8_47FAA,Undirected,0.960121132,0.960121132,pos
Collinsella_aerofaciens,Collinsella_sp._CAG166,Undirected,0.956758316,0.956758316,pos
Collinsella_sp._4_8_47FAA,Collinsella_aerofaciens,Undirected,0.960121132,0.960121132,pos
Collinsella_sp._4_8_47FAA,Collinsella_sp._CAG166,Undirected,0.958087749,0.958087749,pos
Collinsella_sp._CAG166,Collinsella_aerofaciens,Undirected,0.956758316,0.956758316,pos
Collinsella_sp._CAG166,Collinsella_sp._4_8_47FAA,Undirected,0.958087749,0.958087749,pos
Coprococcus_comes,Blautia_sp._Marseille.P2398,Undirected,0.635625941,0.635625941,pos
Coprococcus_comes,Blautia_wexlerae,Undirected,0.64077539,0.64077539,pos
Coprococcus_comes,Dorea_formicigenerans,Undirected,0.626304298,0.626304298,pos
Dialister_invisus,Dialister_invisus_CAG218,Undirected,0.949086489,0.949086489,pos
Dialister_invisus_CAG218,Dialister_invisus,Undirected,0.949086489,0.949086489,pos
Dorea_formicigenerans,Anaerostipes_hadrus,Undirected,0.624929726,0.624929726,pos
Dorea_formicigenerans,Blautia_obeum,Undirected,0.724888844,0.724888844,pos
Dorea_formicigenerans,Blautia_sp._GD8,Undirected,0.626577045,0.626577045,pos
Dorea_formicigenerans,Blautia_sp._KLE_1732,Undirected,0.667025685,0.667025685,pos
Dorea_formicigenerans,Blautia_sp._Marseille.P2398,Undirected,0.734446784,0.734446784,pos
Dorea_formicigenerans,Blautia_wexlerae,Undirected,0.74958399,0.74958399,pos
Dorea_formicigenerans,Coprococcus_comes,Undirected,0.626304298,0.626304298,pos
Dorea_formicigenerans,Dorea_longicatena,Undirected,0.707965647,0.707965647,pos
Dorea_formicigenerans,Fusicatenibacter_saccharivorans,Undirected,0.642660493,0.642660493,pos
Dorea_formicigenerans,Ruminococcus_faecis,Undirected,0.734705819,0.734705819,pos
Dorea_formicigenerans,Ruminococcus_sp._5_1_39BFAA,Undirected,0.718554816,0.718554816,pos
Dorea_formicigenerans,unclassified_g__Blautia,Undirected,0.722993865,0.722993865,pos
